ano,rodada,clube_mandante,clube_visitante,gols_mandante,gols_visitante,data,juiz,publico
2022,10,Atlético-GO,Avaí,2,1,08/06/2022,Paulo Roberto Alves Júnior,5.251
2022,10,Bragantino,Flamengo,1,0,08/06/2022,Wilton Sampaio,8.627
2022,10,Santos,Internacional,1,1,08/06/2022,Ramon Abatti,8.845
2022,10,Fluminense,Atlético-MG,5,3,08/06/2022,Leandro Pedro Vuaden,16.143
2022,10,Palmeiras,Botafogo,4,0,09/06/2022,Anderson Daronco,33.431
2022,10,Fortaleza,Goiás,1,1,09/06/2022,Bruno Arleu de Araújo,30.017
2022,10,Coritiba,São Paulo,1,1,09/06/2022,Wagner do Nascimento Magalhães,21.521
2022,11,Corinthians,Juventude,2,0,11/06/2022,Ramon Abatti,34.617
2022,11,Atlético-MG,Santos,1,1,11/06/2022,Marcelo de Lima Henrique  (RJ),26.501
2022,11,Fluminense,Atlético-GO,0,2,11/06/2022,Luiz Flávio de Oliveira (SP),27.859
2022,11,Cuiabá,Bragantino,1,1,11/06/2022,Paulo Roberto Alves Júnior,4.476
2022,11,Internacional,Flamengo,3,1,11/06/2022,Braulio da Silva Machado,22.392
2022,11,Goiás,Ceará,1,1,12/06/2022,Wagner do Nascimento Magalhães,9.011
2022,11,São Paulo,América-MG,1,0,12/06/2022,Savio Pereira Sampaio,26.847
2022,11,Coritiba,Palmeiras,0,2,12/06/2022,Leandro Pedro Vuaden,27.356
2022,11,Fortaleza,Athletico-PR,0,0,12/06/2022,André Luiz de Freitas Castro,18.167
2022,11,Botafogo,Avaí,0,1,13/06/2022,Flavio Rodrigues de Souza,12.627
2022,12,Juventude,Santos,1,2,14/06/2022,Rodolpho Toski Marques,3.025
2022,12,Bragantino,Coritiba,4,2,15/06/2022,Marcelo de Lima Henrique  (RJ),2.352
2022,12,Ceará,Atlético-MG,0,0,15/06/2022,Luiz Flávio de Oliveira (SP),26.774
2022,12,Goiás,Internacional,1,2,15/06/2022,Caio Max Augusto Vieira,8.892
2022,12,Flamengo,Cuiabá,2,0,15/06/2022,Savio Pereira Sampaio,43.930
2022,12,Athletico-PR,Corinthians,1,1,15/06/2022,Leandro Pedro Vuaden,25.965
2022,12,América-MG,Fluminense,0,0,15/06/2022,Anderson Daronco,2.599
2022,12,Botafogo,São Paulo,1,0,16/06/2022,Wilton Sampaio,18.677
2022,12,Palmeiras,Atlético-GO,4,2,16/06/2022,Ramon Abatti,38.888
2022,12,Avaí,Fortaleza,3,2,16/06/2022,Raphael Claus,8.937
2022,13,Fortaleza,América-MG,1,0,18/06/2022,Leandro Pedro Vuaden,17.709
2022,13,Corinthians,Goiás,1,0,18/06/2022,Braulio da Silva Machado,35.900
2022,13,Fluminense,Avaí,2,0,18/06/2022,Paulo Roberto Alves Júnior,15.530
2022,13,Cuiabá,Ceará,0,0,18/06/2022,Flavio Rodrigues de Souza,7.512
2022,13,Internacional,Botafogo,2,3,18/06/2022,Savio Pereira Sampaio,26.219
2022,13,São Paulo,Palmeiras,1,2,18/06/2022,Anderson Daronco,31.055
2022,13,Santos,Bragantino,2,2,18/06/2022,Douglas Marques Flores,710
2022,13,Atlético-MG,Flamengo,2,0,19/06/2022,Raphael Claus,55.373
2022,13,Coritiba,Athletico-PR,0,1,19/06/2022,Luiz Flávio de Oliveira (SP),22.609
2022,13,Atlético-GO,Juventude,3,1,19/06/2022,Marcelo de Lima Henrique  (RJ),4.524
2022,14,Internacional,Coritiba,3,0,24/06/2022,Jefferson Ferreira Moraes,13.454
2022,14,Athletico-PR,Bragantino,4,2,25/06/2022,Caio Max Augusto Vieira,16.327
2022,14,Botafogo,Fluminense,0,1,25/06/2022,Anderson Daronco,29.791
2022,14,Flamengo,América-MG,3,0,25/06/2022,Ramon Abatti,42.931
2022,14,Avaí,Palmeiras,2,2,25/06/2022,Wagner do Nascimento Magalhães,15.233
2022,14,São Paulo,Juventude,0,0,25/06/2022,André Luiz de Freitas Castro,20.466
2022,14,Corinthians,Santos,0,0,25/06/2022,Flavio Rodrigues de Souza,40.842
2022,14,Atlético-MG,Fortaleza,3,2,25/06/2022,Jean Pierre Goncalves Lima,30.003
2022,14,Goiás,Cuiabá,1,0,26/06/2022,Rodolpho Toski Marques,8.871
2022,14,Ceará,Atlético-GO,1,1,26/06/2022,Douglas Marques Flores,21.337
2022,15,Juventude,Atlético-MG,1,2,02/07/2022,Flavio Rodrigues de Souza,6.565
2022,15,Fluminense,Corinthians,4,0,02/07/2022,Wilton Sampaio,44.782
2022,15,Avaí,Cuiabá,1,2,02/07/2022,Jean Pierre Goncalves Lima,13.103
2022,15,Bragantino,Botafogo,0,1,02/07/2022,Ramon Abatti,4.509
2022,15,Coritiba,Fortaleza,2,1,02/07/2022,Felipe Fernandes,20.156
2022,15,Ceará,Internacional,1,1,02/07/2022,Rodolpho Toski Marques,23.283
2022,15,Santos,Flamengo,1,2,02/07/2022,Anderson Daronco,12.464
2022,15,Palmeiras,Athletico-PR,0,2,02/07/2022,Braulio da Silva Machado,39.192
2022,15,Atlético-GO,São Paulo,1,2,03/07/2022,Wagner do Nascimento Magalhães,12.089
2022,15,América-MG,Goiás,1,0,03/07/2022,Caio Max Augusto Vieira,2.339
2022,16,Bragantino,Avaí,4,0,09/07/2022,Marcelo de Lima Henrique  (RJ),3.162
2022,16,Fluminense,Ceará,2,1,09/07/2022,Luiz Flávio de Oliveira (SP),63.707
2022,16,Goiás,Athletico-PR,2,1,09/07/2022,Raphael Claus,9.044
2022,16,Coritiba,Juventude,2,2,10/07/2022,Bruno Arleu de Araújo,20.235
2022,16,Corinthians,Flamengo,1,0,10/07/2022,Ramon Abatti,44.055
2022,16,Fortaleza,Palmeiras,0,0,10/07/2022,Wilton Sampaio,24.888
2022,16,Atlético-MG,São Paulo,0,0,10/07/2022,Anderson Daronco,52.356
2022,16,Santos,Atlético-GO,1,0,10/07/2022,Braulio da Silva Machado,8.588
2022,16,Cuiabá,Botafogo,2,0,10/07/2022,Jefferson Ferreira Moraes,14.719
2022,16,Internacional,América-MG,1,0,11/07/2022,Flavio Rodrigues de Souza,19.023
2022,17,Athletico-PR,Internacional,0,0,16/07/2022,Ramon Abatti,21.402
2022,17,Flamengo,Coritiba,2,0,16/07/2022,Flavio Rodrigues de Souza,33.778
2022,17,Avaí,Santos,1,0,16/07/2022,Paulo Roberto Alves Júnior,8.674
2022,17,Ceará,Corinthians,3,1,16/07/2022,Leandro Pedro Vuaden,28.683
2022,17,Juventude,Goiás,0,0,17/07/2022,Vinicius Gonçalves Dias Araujo,4.406
2022,17,São Paulo,Fluminense,2,2,17/07/2022,Wilton Sampaio,47.141
2022,17,Atlético-GO,Fortaleza,0,1,17/07/2022,Jean Pierre Goncalves Lima,7.262
2022,17,Botafogo,Atlético-MG,0,1,17/07/2022,Raphael Claus,8.678
2022,17,América-MG,Bragantino,0,3,17/07/2022,Wagner do Nascimento Magalhães,1.920
2022,17,Palmeiras,Cuiabá,1,0,18/07/2022,Anderson Daronco,39.033
2022,18,Ceará,Avaí,1,0,19/07/2022,Caio Max Augusto Vieira,37.567
2022,18,Bragantino,Fortaleza,2,1,20/07/2022,Diego Pombo Lopez,4.048
2022,18,Goiás,Fluminense,2,3,20/07/2022,Paulo Roberto Alves Júnior,11.974
2022,18,Athletico-PR,Atlético-GO,4,1,20/07/2022,Bruno Arleu de Araújo,22.426
2022,18,Internacional,São Paulo,3,3,20/07/2022,Marcelo de Lima Henrique  (RJ),32.804
2022,18,Flamengo,Juventude,4,0,20/07/2022,Paulo Cesar Zanovelli,65.392
2022,18,Corinthians,Coritiba,3,1,20/07/2022,Wagner do Nascimento Magalhães,39.852
2022,18,Santos,Botafogo,2,0,20/07/2022,Ramon Abatti,8.453
2022,18,Cuiabá,Atlético-MG,1,1,21/07/2022,Jean Pierre Goncalves Lima,18.584
2022,18,América-MG,Palmeiras,0,1,21/07/2022,Braulio da Silva Machado,6.462
2022,19,São Paulo,Goiás,3,3,23/07/2022,Caio Max Augusto Vieira,39.393
2022,19,Fortaleza,Santos,0,0,23/07/2022,Wilton Sampaio,19.902
2022,19,Botafogo,Athletico-PR,2,0,23/07/2022,Anderson Daronco,8.105
2022,19,Avaí,Flamengo,1,2,24/07/2022,Raphael Claus,17.557
2022,19,Fluminense,Bragantino,2,1,24/07/2022,André Luiz de Freitas Castro,9.877
2022,19,Juventude,Ceará,1,0,24/07/2022,Felipe Fernandes,4.445
2022,19,Palmeiras,Internacional,2,1,24/07/2022,Bruno Arleu de Araújo,38.658
2022,19,Atlético-GO,América-MG,0,1,24/07/2022,Jean Pierre Goncalves Lima,5.098
2022,19,Atlético-MG,Corinthians,1,2,24/07/2022,Ramon Abatti,55.706
2022,19,Coritiba,Cuiabá,1,0,25/07/2022,Braulio da Silva Machado,19.181
2022,20,Ceará,Palmeiras,1,2,30/07/2022,Anderson Daronco,40.912
2022,20,Goiás,Coritiba,1,0,30/07/2022,Wagner do Nascimento Magalhães,11.267
2022,20,Corinthians,Botafogo,1,0,30/07/2022,Jean Pierre Goncalves Lima,42.797
2022,20,Flamengo,Atlético-GO,4,1,30/07/2022,Caio Max Augusto Vieira,59.999
2022,20,Athletico-PR,São Paulo,1,0,31/07/2022,Marcelo de Lima Henrique  (RJ),26.492
2022,20,Internacional,Atlético-MG,3,0,31/07/2022,Flavio Rodrigues de Souza,39.451
2022,20,América-MG,Avaí,3,1,31/07/2022,Vinicius Gonçalves Dias Araujo,2.215
2022,20,Cuiabá,Fortaleza,0,1,31/07/2022,Paulo Cesar Zanovelli,9.567
2022,20,Bragantino,Juventude,1,0,31/07/2022,Bruno Arleu de Araújo,3.236
2022,20,Santos,Fluminense,2,2,01/08/2022,Braulio da Silva Machado,11.943
2022,21,Botafogo,Ceará,1,1,06/08/2022,Raphael Claus,21.657
2022,21,Juventude,América-MG,0,1,06/08/2022,Edina Alves Batista,3.524
2022,21,Atlético-GO,Bragantino,2,1,06/08/2022,Marielson Alves Silva,5.930
2022,21,Avaí,Corinthians,1,1,06/08/2022,Wilton Sampaio,12.648
2022,21,Fortaleza,Internacional,3,0,06/08/2022,Wagner do Nascimento Magalhães,39.253
2022,21,São Paulo,Flamengo,0,2,06/08/2022,Ramon Abatti,45.217
2022,21,Palmeiras,Goiás,3,0,07/08/2022,Jean Pierre Goncalves Lima,38.801
2022,21,Fluminense,Cuiabá,1,0,07/08/2022,Flavio Rodrigues de Souza,46.323
2022,21,Atlético-MG,Athletico-PR,2,3,07/08/2022,Braulio da Silva Machado,25.119
2022,21,Coritiba,Santos,1,2,08/08/2022,Paulo Cesar Zanovelli,22.691
2022,22,Goiás,Avaí,1,1,13/08/2022,Flavio Rodrigues de Souza,10.831
2022,22,Corinthians,Palmeiras,0,1,13/08/2022,Raphael Claus,44.966
2022,22,América-MG,Santos,1,0,13/08/2022,Paulo Roberto Alves Júnior,2.978
2022,22,Cuiabá,Juventude,1,0,13/08/2022,Marielson Alves Silva,6.909
2022,22,Botafogo,Atlético-GO,0,0,13/08/2022,Edina Alves Batista,12.230
2022,22,Coritiba,Atlético-MG,0,1,14/08/2022,Marcelo de Lima Henrique  (RJ),17.608
2022,22,Ceará,Fortaleza,0,1,14/08/2022,Jean Pierre Goncalves Lima,33.355
2022,22,Flamengo,Athletico-PR,5,0,14/08/2022,Wilton Sampaio,64.378
2022,22,São Paulo,Bragantino,3,0,14/08/2022,Paulo Cesar Zanovelli,31.358
2022,22,Internacional,Fluminense,3,0,14/08/2022,Ramon Abatti,14.824
2022,23,Atlético-MG,Goiás,0,1,20/08/2022,Vinicius Gonçalves Dias Araujo,31.650
2022,23,Fluminense,Coritiba,5,2,20/08/2022,Paulo Cesar Zanovelli,24.029
2022,23,Juventude,Botafogo,2,2,21/08/2022,Raphael Claus,3.095
2022,23,Palmeiras,Flamengo,1,1,21/08/2022,Ramon Abatti,40.485
2022,23,Santos,São Paulo,1,0,21/08/2022,Wilton Sampaio,12.598
2022,23,Bragantino,Ceará,1,1,21/08/2022,Bruno Arleu de Araújo,2.488
2022,23,Athletico-PR,América-MG,1,1,21/08/2022,Savio Pereira Sampaio,15.023
2022,23,Fortaleza,Corinthians,1,0,21/08/2022,Leandro Pedro Vuaden,44.338
2022,23,Atlético-GO,Cuiabá,1,1,21/08/2022,Anderson Daronco,4.578
2022,23,Avaí,Internacional,0,1,22/08/2022,Edina Alves Batista,13.911
2022,24,Goiás,Atlético-GO,2,1,27/08/2022,Marcelo de Lima Henrique  (RJ),13.411
2022,24,Coritiba,Avaí,1,0,27/08/2022,Savio Pereira Sampaio,17.597
2022,24,Fluminense,Palmeiras,1,1,27/08/2022,Braulio da Silva Machado,45.084
2022,24,São Paulo,Fortaleza,0,1,27/08/2022,Paulo Cesar Zanovelli,30.210
2022,24,Ceará,Athletico-PR,0,0,27/08/2022,Vinicius Gonçalves Dias Araujo,16.754
2022,24,América-MG,Atlético-MG,1,1,28/08/2022,Ramon Abatti,7.016
2022,24,Botafogo,Flamengo,0,1,28/08/2022,Flavio Rodrigues de Souza,14.442
2022,24,Cuiabá,Santos,0,0,28/08/2022,Jean Pierre Goncalves Lima,19.136
2022,24,Internacional,Juventude,4,0,29/08/2022,Bruno Arleu de Araújo,16.518
2022,24,Corinthians,Bragantino,1,0,29/08/2022,Wilton Sampaio,36.228
2022,25,Juventude,Avaí,1,1,03/09/2022,Diego Pombo Lopez,2.708
2022,25,Bragantino,Palmeiras,2,2,03/09/2022,Raphael Claus,9.685
2022,25,Athletico-PR,Fluminense,1,0,03/09/2022,Flavio Rodrigues de Souza,14.037
2022,25,América-MG,Coritiba,2,0,03/09/2022,Dyorgines Jose Padovani,2.840
2022,25,Flamengo,Ceará,1,1,04/09/2022,Paulo Cesar Zanovelli,64.387
2022,25,Fortaleza,Botafogo,1,3,04/09/2022,Ramon Abatti,54.505
2022,25,Corinthians,Internacional,2,2,04/09/2022,Braulio da Silva Machado,41.423
2022,25,Atlético-GO,Atlético-MG,0,2,04/09/2022,Luiz Flávio de Oliveira (SP),7.083
2022,25,Cuiabá,São Paulo,1,1,04/09/2022,Wagner do Nascimento Magalhães,33.050
2022,25,Santos,Goiás,1,2,05/09/2022,Anderson Daronco,11.497
2022,26,Internacional,Cuiabá,1,0,10/09/2022,Maguielson Lima Barbosa,30.719
2022,26,Ceará,Santos,2,1,10/09/2022,Braulio da Silva Machado,38.339
2022,26,Atlético-MG,Bragantino,1,1,10/09/2022,Jean Pierre Goncalves Lima,34.941
2022,26,Goiás,Flamengo,1,1,10/09/2022,Ramon Abatti,13.798
2022,26,Fluminense,Fortaleza,2,1,10/09/2022,Paulo Roberto Alves Júnior,26.533
2022,26,Palmeiras,Juventude,2,1,10/09/2022,Jefferson Ferreira Moraes,39.337
2022,26,Botafogo,América-MG,0,0,11/09/2022,Jose Mendonça,32.285
2022,26,Avaí,Athletico-PR,1,1,11/09/2022,Paulo Cesar Zanovelli,9.487
2022,26,São Paulo,Corinthians,1,1,11/09/2022,Marcelo de Lima Henrique  (RJ),46.444
2022,26,Coritiba,Atlético-GO,2,0,11/09/2022,Vinicius Gonçalves Dias Araujo,15.046
2022,27,Avaí,Atlético-MG,1,0,17/09/2022,André Luiz de Freitas Castro,5.081
2022,27,Botafogo,Coritiba,2,0,17/09/2022,Paulo Cesar Zanovelli,15.080
2022,27,Bragantino,Goiás,1,1,18/09/2022,Jose Mendonça,3.984
2022,27,Flamengo,Fluminense,1,2,18/09/2022,Raphael Claus,55.170
2022,27,Ceará,São Paulo,0,2,18/09/2022,Maguielson Lima Barbosa,43.000
2022,27,Juventude,Fortaleza,1,1,18/09/2022,Dyorgines Jose Padovani,2.144
2022,27,América-MG,Corinthians,1,0,18/09/2022,Bruno Arleu de Araújo,6.416
2022,27,Palmeiras,Santos,1,0,18/09/2022,Wilton Sampaio,40.337
2022,27,Athletico-PR,Cuiabá,2,2,18/09/2022,Anderson Daronco,16.524
2022,27,Atlético-GO,Internacional,1,2,19/09/2022,Edina Alves Batista,5.185
2022,28,São Paulo,Avaí,4,0,25/09/2022,Bruno Arleu de Araújo,36.510
2022,28,Santos,Athletico-PR,2,0,27/09/2022,Braulio da Silva Machado,7.464
2022,28,Fluminense,Juventude,4,0,28/09/2022,Edina Alves Batista,23.396
2022,28,Internacional,Bragantino,0,0,28/09/2022,Wagner do Nascimento Magalhães,17.945
2022,28,Fortaleza,Flamengo,3,2,28/09/2022,Flavio Rodrigues de Souza,46.299
2022,28,Corinthians,Atlético-GO,2,1,28/09/2022,Leandro Pedro Vuaden,32.398
2022,28,Cuiabá,América-MG,2,1,28/09/2022,Dyorgines Jose Padovani,3.364
2022,28,Atlético-MG,Palmeiras,0,1,28/09/2022,Marcelo de Lima Henrique  (RJ),28.644
2022,28,Goiás,Botafogo,0,1,28/09/2022,Luiz Flávio de Oliveira (SP),10.774
2022,28,Coritiba,Ceará,1,0,28/09/2022,Raphael Claus,14.735
2022,29,Atlético-MG,Fluminense,2,0,01/10/2022,Luiz Flávio de Oliveira (SP),20.858
2022,29,Internacional,Santos,1,0,01/10/2022,Ramon Abatti,30.858
2022,29,Athletico-PR,Juventude,2,0,01/10/2022,Maguielson Lima Barbosa,14.403
2022,29,Ceará,América-MG,1,2,01/10/2022,Edina Alves Batista,13.976
2022,29,Goiás,Fortaleza,0,1,01/10/2022,Raphael Claus,9.898
2022,29,Flamengo,Bragantino,4,1,01/10/2022,Anderson Daronco,46.698
2022,29,Avaí,Atlético-GO,1,2,01/10/2022,Flavio Rodrigues de Souza,8.062
2022,29,Corinthians,Cuiabá,2,0,01/10/2022,Caio Max Augusto Vieira,37.445
2022,29,Botafogo,Palmeiras,1,3,03/10/2022,Wilton Sampaio,16.545
2022,29,São Paulo,Coritiba,adiado,adiado,20/10/2022,Flavio Rodrigues de Souza,14.993
2022,30,Juventude,Corinthians,2,2,04/10/2022,Wagner do Nascimento Magalhães,3.159
2022,30,Ceará,Goiás,1,1,05/10/2022,Vinicius Gonçalves Dias Araujo,16.702
2022,30,Atlético-GO,Fluminense,3,2,05/10/2022,Anderson Daronco,6.075
2022,30,Bragantino,Cuiabá,2,1,05/10/2022,Jefferson Ferreira Moraes,2.703
2022,30,Athletico-PR,Fortaleza,1,1,05/10/2022,Rafael Rodrigo Klein,15.646
2022,30,Santos,Atlético-MG,1,2,05/10/2022,Bruno Arleu de Araújo,9.278
2022,30,Flamengo,Internacional,0,0,05/10/2022,Flavio Rodrigues de Souza,43.710
2022,30,Palmeiras,Coritiba,4,0,06/10/2022,Braulio da Silva Machado,39.877
2022,30,Avaí,Botafogo,1,2,06/10/2022,Paulo Cesar Zanovelli,6.097
2022,30,América-MG,São Paulo,1,2,06/10/2022,Ramon Abatti,3.916
2022,31,Cuiabá,Flamengo,1,2,08/10/2022,Raphael Claus,40.059
2022,31,Corinthians,Athletico-PR,2,1,08/10/2022,Anderson Daronco,38.649
2022,31,Internacional,Goiás,4,2,09/10/2022,Edina Alves Batista,31.554
2022,31,São Paulo,Botafogo,0,1,09/10/2022,Jean Pierre Goncalves Lima,23.918
2022,31,Fortaleza,Avaí,2,0,09/10/2022,Luiz Flávio de Oliveira (SP),40.968
2022,31,Fluminense,América-MG,0,2,09/10/2022,Leandro Pedro Vuaden,23.324
2022,31,Coritiba,Bragantino,2,1,09/10/2022,Ramon Abatti,18.066
2022,31,Atlético-MG,Ceará,0,0,09/10/2022,Flavio Rodrigues de Souza,34.718
2022,31,Atlético-GO,Palmeiras,1,1,10/10/2022,Bruno Arleu de Araújo,12.089
2022,31,Santos,Juventude,4,1,10/10/2022,Jose Mendonça,9.171
2022,32,América-MG,Fortaleza,1,2,15/10/2022,Vinicius Gonçalves Dias Araujo,2.863
2022,32,Flamengo,Atlético-MG,1,0,15/10/2022,Ramon Abatti,51.179
2022,32,Ceará,Cuiabá,1,1,16/10/2022,Caio Max Augusto Vieira,41.242
2022,32,Palmeiras,São Paulo,0,0,16/10/2022,Flavio Rodrigues de Souza,40.795
2022,32,Botafogo,Internacional,0,1,16/10/2022,Braulio da Silva Machado,24.445
2022,32,Juventude,Atlético-GO,1,1,16/10/2022,Felipe Fernandes,1.489
2022,32,Athletico-PR,Coritiba,1,0,16/10/2022,Jean Pierre Goncalves Lima,29.599
2022,32,Avaí,Fluminense,0,3,16/10/2022,Anderson Daronco,Anderson
2022,32,Bragantino,Santos,0,2,17/10/2022,Paulo Cesar Zanovelli,6.705
2022,32,Goiás,Corinthians,0,0,29/10/2022,Bruno Arleu de Araújo,9.497
2022,33,Bragantino,Athletico-PR,4,2,22/10/2022,Caio Max Augusto Vieira,3.011
2022,33,América-MG,Flamengo,1,2,22/10/2022,Jean Pierre Goncalves Lima,9.626
2022,33,Santos,Corinthians,0,1,22/10/2022,Flavio Rodrigues de Souza,12.872
2022,33,Palmeiras,Avaí,3,0,22/10/2022,Bruno Arleu de Araújo,40.044
2022,33,Fluminense,Botafogo,2,2,23/10/2022,Ramon Abatti,36.033
2022,33,Juventude,São Paulo,1,2,23/10/2022,Paulo Roberto Alves Júnior,3.204
2022,33,Atlético-GO,Ceará,1,0,23/10/2022,Luiz Flávio de Oliveira (SP),10.166
2022,33,Cuiabá,Goiás,1,2,23/10/2022,Dyorgines Jose Padovani,8.871
2022,33,Coritiba,Internacional,1,1,23/10/2022,Wagner do Nascimento Magalhães,18.485
2022,33,Fortaleza,Atlético-MG,0,0,24/10/2022,Raphael Claus,43.660
2022,34,Flamengo,Santos,3,2,25/10/2022,André Luiz de Freitas Castro,44.679
2022,34,Athletico-PR,Palmeiras,1,3,25/10/2022,Braulio da Silva Machado,20.502
2022,34,Botafogo,Bragantino,2,1,26/10/2022,Dyorgines Jose Padovani,11.093
2022,34,Corinthians,Fluminense,0,2,26/10/2022,Leandro Pedro Vuaden,37.920
2022,34,Goiás,América-MG,2,2,26/10/2022,Wagner do Nascimento Magalhães,7.274
2022,34,Internacional,Ceará,2,1,26/10/2022,Ramon Abatti,10.544
2022,34,Fortaleza,Coritiba,3,1,27/10/2022,Flavio Rodrigues de Souza,22.341
2022,34,São Paulo,Atlético-GO,2,1,27/10/2022,Bruno Arleu de Araújo,17.598
2022,34,Cuiabá,Avaí,1,0,27/10/2022,Luiz Flávio de Oliveira (SP),4.680
2022,34,Atlético-MG,Juventude,1,0,27/10/2022,Savio Pereira Sampaio,18.298
2022,35,Ceará,Fluminense,0,1,31/10/2022,Raphael Claus,Raphael
2022,35,Botafogo,Cuiabá,0,2,01/11/2022,Jean Pierre Goncalves Lima,16.365
2022,35,São Paulo,Atlético-MG,2,2,01/11/2022,Braulio da Silva Machado,23.835
2022,35,Athletico-PR,Goiás,3,2,02/11/2022,Leandro Pedro Vuaden,13.664
2022,35,América-MG,Internacional,1,0,02/11/2022,Bruno Arleu de Araújo,3.474
2022,35,Atlético-GO,Santos,2,3,02/11/2022,Anderson Daronco,9.090
2022,35,Avaí,Bragantino,1,2,02/11/2022,Wagner do Nascimento Magalhães,3.022
2022,35,Juventude,Coritiba,0,1,02/11/2022,Marcelo de Lima Henrique  (RJ),3.412
2022,35,Flamengo,Corinthians,1,2,02/11/2022,Ramon Abatti,60.369
2022,35,Palmeiras,Fortaleza,4,0,02/11/2022,Wilton Sampaio,29.104
2022,36,Santos,Avaí,1,1,05/11/2022,Caio Max Augusto Vieira,18.686
2022,36,Fluminense,São Paulo,3,1,05/11/2022,Anderson Daronco,41.558
2022,36,Bragantino,América-MG,1,4,05/11/2022,Marcelo de Lima Henrique  (RJ),2.722
2022,36,Goiás,Juventude,1,0,05/11/2022,Edina Alves Batista,10.480
2022,36,Corinthians,Ceará,1,0,05/11/2022,Bruno Arleu de Araújo,41.335
2022,36,Internacional,Athletico-PR,2,0,05/11/2022,Flavio Rodrigues de Souza,11.226
2022,36,Coritiba,Flamengo,1,0,06/11/2022,Raphael Claus,33.304
2022,36,Fortaleza,Atlético-GO,1,1,06/11/2022,Luiz Flávio de Oliveira (SP),44.810
2022,36,Cuiabá,Palmeiras,1,1,06/11/2022,Braulio da Silva Machado,22.448
2022,36,Atlético-MG,Botafogo,0,2,07/11/2022,Leandro Pedro Vuaden,31.160
2022,37,São Paulo,Internacional,0,1,08/11/2022,Wagner do Nascimento Magalhães,19.692
2022,37,Fluminense,Goiás,3,0,09/11/2022,Paulo Cesar Zanovelli,35.410
2022,37,Avaí,Ceará,2,0,09/11/2022,Luiz Flávio de Oliveira (SP),2.025
2022,37,Coritiba,Corinthians,2,2,09/11/2022,Marcelo de Lima Henrique  (RJ),30.049
2022,37,Fortaleza,Bragantino,6,0,09/11/2022,Ramon Abatti,38.268
2022,37,Palmeiras,América-MG,2,1,09/11/2022,Savio Pereira Sampaio,28.721
2022,37,Atlético-GO,Athletico-PR,1,1,09/11/2022,Jean Pierre Goncalves Lima,4.185
2022,37,Juventude,Flamengo,2,2,09/11/2022,Rodrigo Jose Pereira de Lima,5.231
2022,37,Atlético-MG,Cuiabá,3,0,10/11/2022,Bruno Arleu de Araújo,28.824
2022,37,Botafogo,Santos,3,0,10/11/2022,Braulio da Silva Machado,28.139
2022,38,Athletico-PR,Botafogo,3,0,13/11/2022,Anderson Daronco,20.194
2022,38,Ceará,Juventude,4,1,13/11/2022,Paulo Henrique Schleinch Vollkopf,Paulo
2022,38,Corinthians,Atlético-MG,0,1,13/11/2022,Braulio da Silva Machado,43.696
2022,38,América-MG,Atlético-GO,1,1,13/11/2022,Leandro Pedro Vuaden,5.005
2022,38,Goiás,São Paulo,0,4,13/11/2022,Marcelo de Lima Henrique  (RJ),13.927
2022,38,Santos,Fortaleza,0,2,13/11/2022,Wagner do Nascimento Magalhães,11.565
2022,38,Flamengo,Avaí,1,2,13/11/2022,Edina Alves Batista,63.077
2022,38,Cuiabá,Coritiba,2,1,13/11/2022,Flavio Rodrigues de Souza,17.392
2022,38,Internacional,Palmeiras,3,0,13/11/2022,Bruno Arleu de Araújo,31.632
2022,38,Bragantino,Fluminense,0,1,13/11/2022,Bruno Arleu de Araújo,4.706
2023,1,Palmeiras,Cuiabá,2,1,15/04/2023,Paulo Cesar Zanovelli,35.835
2023,1,América-MG,Fluminense,0,3,15/04/2023,Braulio da Silva Machado,6.653
2023,1,Bragantino,Bahia,2,1,15/04/2023,Maguielson Lima Barbosa,3.368
2023,1,Athletico-PR,Goiás,2,0,15/04/2023,Rafael Rodrigo Klein,15.329
2023,1,Fortaleza,Internacional,1,1,15/04/2023,Edina Alves Batista,30.191
2023,1,Botafogo,São Paulo,2,1,15/04/2023,Ramon Abatti,11.708
2023,1,Atlético-MG,Vasco da Gama,1,2,15/04/2023,Raphael Claus,34.980
2023,1,Flamengo,Coritiba,3,0,16/04/2023,Rodrigo Jose Pereira de Lima,42.848
2023,1,Corinthians,Cruzeiro,2,1,16/04/2023,Anderson Daronco,41.304
2023,1,Grêmio,Santos,1,0,16/04/2023,Wilton Sampaio,13.997
2023,2,Fluminense,Athletico-PR,2,0,22/04/2023,Paulo Cesar Zanovelli,38.598
2023,2,São Paulo,América-MG,3,0,22/04/2023,Wagner do Nascimento Magalhães,41.006
2023,2,Cuiabá,Bragantino,1,1,22/04/2023,Caio Max Augusto Vieira,9.267
2023,2,Cruzeiro,Grêmio,1,0,22/04/2023,Flavio Rodrigues de Souza,21.605
2023,2,Internacional,Flamengo,2,1,23/04/2023,Ramon Abatti,45.751
2023,2,Santos,Atlético-MG,0,0,23/04/2023,Braulio da Silva Machado,11.233
2023,2,Vasco da Gama,Palmeiras,2,2,23/04/2023,Rafael Rodrigo Klein,59.867
2023,2,Coritiba,Fortaleza,0,3,23/04/2023,Wilton Sampaio,24.423
2023,2,Goiás,Corinthians,3,1,23/04/2023,Bruno Arleu de Araújo,10.162
2023,2,Bahia,Botafogo,1,2,24/04/2023,Raphael Claus,27.427
